城市,关键字,职位名称,反馈率,公司名称,职位月薪,工作地点,公布时间,职位链接,岗位职责,技能要求,公司地址,保存时间,公司地点,公司性质,公司规模,工作经验,学历要求,职业薪水
北京,数据分析,ღღ月薪过万 转行首选行业 互联网金融数据分析师/底薪6K起,100%,北京万向通汇投资有限公司,8000-15000,北京,最新,http://jobs.zhaopin.com/288865232254198.htm, （无经验者通过面试后可免费带薪培训）1、负责为客户提供专业的投资理财、证券信息分析研究；2、负责公司证券业务分析及上市报表管理；3、负责对证券行业的信息管理系统进行业务系统分析；4、负责对券商进行业务管理和分析，提出优化管理流程的策略或建议；5、负责跟踪宏观经济发展动态，寻找证券投资机会；6、负责对券商提供售前的管理和咨询；7、负责公司证券投资的资本运作与管理；8、配合销售人员进行市场营销和客户培训。 , 1、大专及以上学历，经济、金融等相关专业；2、具有证券分析投资经验，有证券分析师执业资格者优先；3、具有丰富的证券基础理论知识，善于进行行业研究和挖掘；4、熟悉证券公司决策流程和各个交易管理系统；5、具有较强的逻辑思维能力、创新和钻研精神；6、具有很强的文字表达能力和证券分析能力；7、具有很强的工作责任心和团队合作精神。 薪资待遇 1、薪资6000＋交通高温补助+五险一金2、完整晋升空间。每三个月有一次晋升机会，每次薪资涨幅4000-50003、保障安全有五险一金4、每月有高温和交通补助 福利待遇 1、每月享有带薪病假，休息时也会有工资拿；2、弹性的工作时间，让你工作自由安排；3、提供各种高大上下午茶及零食；4、各种高端大气上档次的团队建设；5、专属每位员工的生日派对、礼物、和小伙伴们最真挚的祝福；联系方式人事经理陈经理公司网址www.finance-bj.com联系电话18310323288公司地址北京市东城区广渠门内嘉禾国信309室公司名称万向（Oneway)联合控股集团各求职者请注意可把简历发至公司邮箱chensha@finance-bj.com职位关键词分析证券分析交易金融交易交易员投资理财风控管理外汇基金私募期货现货股票原油大宗商品 销售销售代表客户代表电话销售渠道销售销售助理销售人员奢侈品市场营销金融理财网络营销计算机高端房产销售汽车销售商务助理销售助理软件工程师销售顾问外贸专员置业顾问地铁附近朝阳海淀东城号线国贸CBD太阳宫亚运村望京崇文门广渠门三元桥团结湖呼家楼双井,北京市东城区白桥大街15号嘉禾国信大厦CD座三楼309室,2018-03-18,北京,股份制企业,500-999人,,不限,8000-15000元/月
北京,数据分析,金融数据分析师（助理）高薪+自由,100%,北京万向通汇投资有限公司,8000-15000,北京,最新,http://jobs.zhaopin.com/288865232254281.htm, （无经验者通过面试后可免费带薪培训）1、负责为客户提供专业的投资理财、证券信息分析研究；2、负责公司证券业务分析及上市报表管理；3、负责对证券行业的信息管理系统进行业务系统分析；4、负责对券商进行业务管理和分析，提出优化管理流程的策略或建议；5、负责跟踪宏观经济发展动态，寻找证券投资机会；6、负责对券商提供售前的管理和咨询；7、负责公司证券投资的资本运作与管理；8、配合销售人员进行市场营销和客户培训。 , 1、大专及以上学历，经济、金融等相关专业；2、具有证券分析投资经验，有证券分析师执业资格者优先；3、具有丰富的证券基础理论知识，善于进行行业研究和挖掘；4、熟悉证券公司决策流程和各个交易管理系统；5、具有较强的逻辑思维能力、创新和钻研精神；6、具有很强的文字表达能力和证券分析能力；7、具有很强的工作责任心和团队合作精神。 薪资待遇 1、薪资6000＋交通高温补助+五险一金2、完整晋升空间。每三个月有一次晋升机会，每次薪资涨幅4000-50003、保障安全有五险一金4、每月有高温和交通补助 福利待遇 1、每月享有带薪病假，休息时也会有工资拿；2、弹性的工作时间，让你工作自由安排；3、提供各种高大上下午茶及零食；4、各种高端大气上档次的团队建设；5、专属每位员工的生日派对、礼物、和小伙伴们最真挚的祝福；★TIP因每日简历投递量灰常之大，如您在一日之内并未接到HR的连环call，请主动致电预约面试，机会掌握在自己的手中，你会是那颗发光的金子？闪亮的钻石么？★联系方式人事经理陈经理公司网址www.finance-bj.com联系电话18310323288公司地址北京市东城区广渠门内嘉禾国信309室公司名称万向（Oneway)联合控股集团各求职者请注意可把简历发至公司邮箱chensha@finance-bj.com职位关键词分析证券分析交易金融交易交易员投资理财风控管理外汇基金私募期货现货股票原油大宗商品 销售销售代表客户代表电话销售渠道销售销售助理销售人员奢侈品市场营销金融理财网络营销计算机高端房产销售汽车销售商务助理销售助理软件工程师销售顾问外贸专员置业顾问地铁附近朝阳海淀东城号线国贸CBD太阳宫亚运村望京崇文门广渠门三元桥团结湖呼家楼双井,北京市东城区白桥大街15号嘉禾国信大厦CD座三楼309室,2018-03-18,北京,股份制企业,500-999人,,不限,8000-15000元/月
北京,数据分析,金融外汇数据分析师助理(零基础带薪培训) 五险双休,100%,北京万向卓迹商贸有限公司,8001-10000,北京,最新,http://jobs.zhaopin.com/409386535250147.htm,1.严格执行公司各项制度，，并定期整理交易数据，向上级领导账户分析结果；2.按照部门主管的要求进行技术和基本面规律的分析，进行数据的搜集或整理；3.配合其他部门有关工作；4.遵守公司的各项管理制度，承办领导交办的其他工作。 ,1.大专及其以上学历，年龄20-50岁之间，性别不限，专业不限；退伍军人、应届毕业生均可；2.接受免费统一的专业学习培训和模拟训练。 3.成绩优秀的将逐步晋升为中级、高级。 3.认同公司的发展理念，愿意与公司共同发展。 4.具有很强的工作责任心和团队合作精神。 我们为您提供 1、每月享有带薪病假，休息时也会有工资拿；2、弹性的工作时间，让你工作自由安排；3、提供各种高大上下午茶、晚餐及零食；4、各种高端大气上档次的团队建设；5、专属每位员工的生日派对、礼物、和小伙伴们最真挚的祝福6、不定时不定量的微信抢红包的惊喜活动，等你来抢；7、神一般的队友，激情四溢朝气蓬勃的团队工作氛围；8、饭补、话补、交通补、结婚红包、每年两次的加薪机会，每月的绩效奖金，年底红包等丰厚的福利等着你；9、最重要的是来到这里，你将拥有最广阔的职业发展空间，最充足的资源支持，最人性化的管理，不管你在那个岗位，只要你可做，就有机会成为部门leader进而走进公司高级管理层。10、年终公司奖励优秀员工旅游（可带父母） 直接投递简历，公司会当天审核，审核通过后会通知面试。公司地址北京市朝阳区潘家园北京汽车大厦1402室公司主页 www.trade-bj.com人事部电话010-57017811人事部邮箱497710036@qq.com人事部经理成经理 ,北京市朝阳区东三环南路25号北京汽车大厦1402,2018-03-18,北京,股份制企业,100-499人,,大专,8001-10000元/月
北京,数据分析,低门槛聘请数据分析师8K-1w5薪资五险一金+全勤+岗位分红,100%,北京万向卓迹商贸有限公司,10001-15000,北京,最新,http://jobs.zhaopin.com/409386535251045.htm,,,北京市朝阳区东三环南路25号北京汽车大厦1402工作地址北京市朝阳区东三环南路25号北京汽车大厦1402,2018-03-18,北京,股份制企业,100-499人,,大专,10001-15000元/月
北京,数据分析,非销售1w5聘请数据分析师（底薪+岗位分红+五险一金+全勤+补,100%,北京万向卓迹商贸有限公司,10001-15000,北京,最新,http://jobs.zhaopin.com/409386535251091.htm,,,北京市朝阳区东三环南路25号北京汽车大厦1402,2018-03-18,北京,股份制企业,100-499人,,本科,10001-15000元/月
北京,数据分析,【0基础培训】金融数据分析师/助理,100%,北京万向卓迹商贸有限公司,8001-10000,北京,最新,http://jobs.zhaopin.com/308028988254936.htm,（没有销售性质，无经验者通过面试后可免费带薪培训） 1.严格执行公司各项制度，协助项目经理完成日常工作；2.按照部门主管的要求进行项目数据的搜集或整理；3.配合其他部门有关工作；4.遵守公司的各项管理制度，承办领导交办的其他工作。  , 1.18-35周岁，大本及其以上学历;性别不限、专业不限，退伍军人优先考虑。2.性格开朗，诚实守信、踏实勤奋，工作积极主动；3.沟通表达能力强，较强的团队意识和协作精神；4.能承受较强的工作压力，且有强烈的上进心。  薪资待遇 1、薪资6K-1W5＋交通高温补助+五险一金2、完整晋升空间。每三个月有一次晋升机会，每次薪资涨幅4000-50003、保障安全有五险一金4、每月有高温和交通补助  福利待遇 1、每月享有带薪病假，休息时也会有工资拿；2、弹性的工作时间，让你工作自由安排；3、提供各种高大上下午茶及零食；4、各种高端大气上档次的团队建设；5、专属每位员工的生日派对、礼物、和小伙伴们更真挚的祝福6、不定时不定量的微信抢红包的惊喜活动，等你来抢；7、神一般的队友，激情四溢朝气蓬勃的团队工作氛围；8、饭补、话补、交通补、结婚红包、每年两次的加薪机会，每月的绩效奖金，年底红包等丰厚的福利等着你；9、更重要的是来到这里，你将拥有更广阔的职业发展空间，更充足的资源支持，更人性化的管理，不管你在那个岗位，只要你可做，就有机会成为部门leader进而走进公司高级管理层。直接投递简历，公司会当天审核，审核通过后会通知面试公司地址北京市朝阳区东三环南路25号北京汽车大厦1402.公司主页www.trade-bj.com人事部电话17718337510(对职位有疑问或有兴趣者，请积极与HR联系）人事部经理孙茜工作地址北京市朝阳区东三环南路25号北京汽车大厦1402.,北京市朝阳区东三环南路25号北京汽车大厦1402.工作地址北京市朝阳区潘家园北京汽车大厦1402室,2018-03-18,北京,股份制企业,500-999人,,大专,8001-10000元/月
北京,数据分析,命运靠自己转弯 高薪诚聘金融数据分析师,100%,北京万向卓迹商贸有限公司,8001-10000,北京,最新,http://jobs.zhaopin.com/308028988254896.htm,,,北京市朝阳区东三环南路25号北京汽车大厦1402工作地址北京市朝阳区潘家园北京汽车大厦1402室,2018-03-18,北京,股份制企业,500-999人,,大专,8001-10000元/月
北京,数据分析,五险+双休 6k-8k金融数据分析师助理,100%,北京万向卓迹商贸有限公司,8001-10000,北京,最新,http://jobs.zhaopin.com/308028988255088.htm,,1、应届毕业生及以上学历，有志于金融行业长远发展（金融、经济学专业可放宽至大专）；或对金融行业有强烈意愿者。2、良好的沟通能力，很好的亲和力和较强的人际交往能力；3、精力充沛，喜爱竞争挑战和有强烈成功欲望；4、遵守纪侓和行业规范，能接受严格专业培训，具有敬业精神及团队合作意识；5、正直诚信，忠于企业，传承企业文化，愿意与企业一起发展成长；6、具有一定的金融行业知识，具有股票、外汇、期货、贵金属投资等相关业务从业经历者优先。对无相关从业经验者提供带薪培训，并在实习期内根据个人能力，定向发展成为分析师助理（储备分析师），经理助理（储备经理）。任职要求1、对企业相关部门岗位轮岗轮训，熟悉操作流程，累计实习经验；2、学习掌握基础分析知识，定期对金融市场定向研究，撰写市场分析报告；3、协助分析师完成对公司客户及会员进行技术分析维护，控制风险，帮助客户稳定盈利；4、完成各部门各岗位实习考核任务，实习期具有一定淘汰率；5、一个月试用期通过公司标准，转正后获得高额薪水、固定期限劳动合同，开启璀璨人生之路。如果你有自信你是这样的人才1.热爱金融行业，有励志于长期发展这个行业的意愿； 2.不满现状，有开拓进取，愿意学习且能不断学习，愿意通过学习变成更优秀的人； 3.性格坚韧，思维敏捷，具备良好的应变能力和承压能力； 4.有强烈的事业心、责任心和积极的工作态度； 5.沟通能力强，逻辑清晰。 6.满足了上述的条件，那学历就没那么重要了。7.诚聘优秀毕业生，应届生。金融专业优先，对金融感兴趣亦可公司环境联系方式人事经理孙茜公司网址www.trade-bj.com联系电话18211197242公司地址北京市朝阳区潘家园北京汽车大厦1402公司名称万向联合控股集团有限公司各求职者请注意可把简历发至公司邮箱sunqian@onewaycn.com工作地址北京市朝阳区潘家园北京汽车大厦1402,北京市朝阳区潘家园北京汽车大厦1402工作地址北京市朝阳区潘家园北京汽车大厦1402室,2018-03-18,北京,股份制企业,500-999人,,大专,8001-10000元/月
北京,数据分析,中英合资机构金融数据分析师,100%,荟鑫(北京)投资管理有限公司,10001-15000,北京,最新,http://jobs.zhaopin.com/316989480266425.htm,,1.对图形或数字敏感，本科学历，金融理工科专业背景优先；2.对金融行业有极高兴趣，愿意从事金融衍生品相关工作；3.可承受较大的心理压力，有很强的自我调控能力，严守纪律，高执行力；4.具备较强的独立判断及决策的能力，能对结果负责，并具有创新精神；5.敢于迎接挑战，承受压力，善于获取高额利润，以资本增值和利润最大化为最高目标； 6.持续完善和加强交易系统，不断提升市场分析能力； 7.具备自信、冷静、理智、果断、坚定、胆识等金融市场高端人才的各项品质； 工作内容1、为公司的账户进行交易盈利；2、每个月进行交易总结，即时准确汇报公司各项账户信息；3、时刻关注公司账户操作品种的价格变动和相关重要资讯；4、严格执行公司各项制度，，并定期整理交易数据，向上级领导账户分析结果；5、按照部门主管的要求进行技术和基本面规律的分析，进行数据的搜集或整理；6、配合其他部门有关工作；7、遵守公司的各项管理制度，承办领导交办的其他工作。  特此承诺每月30%的金融交易人员月薪可过万，提成点最高为50%；无负担带薪岗前培训；无压力团队组合调配资源，公司提供渠道。注如需要了解岗位及公司更多详情，随时可联系公司HR会给您详细的解答。欢迎您的加入！直接投递简历，公司会当天审核，审核通过后会通知面试。联系人江亚萍联系电话13718426191 公司名称荟鑫资本(北京)国际投资管理有限公司公司地址北京市通州区万达广场A座13层 直接投递简历，公司会当天审核，审核通过后会通知面试。工作地址北京市通州区万达广场A座13层,北京市通州区万达广场A座13层工作地址北京市通州北苑万达广场A座1303,2018-03-18,北京,股份制企业,100-499人,,大专,10001-15000元/月
北京,数据分析,技术类岗位6k-10k金融市场数据分析员交易员,100%,荟鑫(北京)投资管理有限公司,8001-10000,北京,最新,http://jobs.zhaopin.com/316989480266409.htm,（无经验者通过面试后可免费带薪培训）1.严格执行公司各项制度，，并定期整理交易数据，向上级领导账户分析结果；2.按照部门主管的要求进行技术和基本面规律的分析，进行数据的搜集或整理；3.配合其他部门有关工作；4.遵守公司的各项管理制度，承办领导交办的其他工作。,1.18-35周岁，大本及其以上学历;性别不限、专业不限，退伍军人前考虑；2.性格开朗，诚实守信、踏实勤奋，工作积极主动；3.沟通表达能力强，较强的团队意识和协作精神；4.能承受较强的工作压力，且有强烈的上进心。薪资待遇 1、薪资6000＋交通补助+饭补+高温补助+五险一金+年底双薪2、完整晋升空间。每三个月有一次晋升机会，每次薪资涨幅4000-50003、保障安全有五险一金4、每月有高温和交通补助福利待遇 1、每月享有带薪病假，休息时也会有工资拿；2、弹性的工作时间，让你工作自由安排；3、提供各种高大上下午茶及零食；4、各种高端大气上档次的团队建设；5、专属每位员工的生日派对、礼物、和小伙伴们最真挚的祝福6、不定时不定量的微信抢红包的惊喜活动，等你来抢；7、神一般的队友，激情四溢朝气蓬勃的团队工作氛围；8、饭补、话补、交通补、结婚红包、每年两次的加薪机会，每月的绩效奖金，年底红包等丰厚的福利等着你；9、最重要的是来到这里，你将拥有最广阔的职业发展空间，最充足的资源支持，最人性化的管理，不管你在那个岗位，只要你可做，就有机会成为部门leader进而走进公司高级管理层。工作地址北京市通州北苑万达广场A座1303联系人江女士。联系方式13718426191 ,北京市通州北苑万达广场A座1303联系人江女士。联系方式13718426191 工作地址北京市通州北苑万达广场A座1303,2018-03-18,北京,股份制企业,100-499人,,大专,8001-10000元/月
北京,数据分析,诚聘金融数据分析师,100%,荟鑫(北京)投资管理有限公司,8001-10000,北京,最新,http://jobs.zhaopin.com/316989480266413.htm,,1.对图形或数字敏感，本科学历，金融理工科专业背景优先；2.对金融行业有极高兴趣，愿意从事金融衍生品相关工作；3.可承受较大的心理压力，有很强的自我调控能力，严守纪律，高执行力；4.具备较强的独立判断及决策的能力，能对结果负责，并具有创新精神；5.敢于迎接挑战，承受压力，善于获取高额利润，以资本增值和利润最大化为最高目标； 6.持续完善和加强交易系统，不断提升市场分析能力； 7.具备自信、冷静、理智、果断、坚定、胆识等金融市场高端人才的各项品质； 工作内容1、为公司的账户进行交易盈利；2、每个月进行交易总结，即时准确汇报公司各项账户信息；3、时刻关注公司账户操作品种的价格变动和相关重要资讯；4、严格执行公司各项制度，，并定期整理交易数据，向上级领导账户分析结果；5、按照部门主管的要求进行技术和基本面规律的分析，进行数据的搜集或整理；6、配合其他部门有关工作；7、遵守公司的各项管理制度，承办领导交办的其他工作。  特此承诺每月30%的金融交易人员月薪可过万，提成点最高为50%；无负担带薪岗前培训；无压力团队组合调配资源，公司提供渠道。注如需要了解岗位及公司更多详情，随时可联系公司HR会给您详细的解答。欢迎您的加入！直接投递简历，公司会当天审核，审核通过后会通知面试。联系人江女士联系电话13718426191电子邮箱1039787101@qq.com公司名称荟鑫资本(北京)国际投资管理有限公司公司地址北京市通州区万达广场A座13层公司网址http//www.zsykgjt.com/直接投递简历，公司会当天审核，审核通过后会通知面试。工作地址北京市通州区万达广场A座13层,北京市通州区万达广场A座13层工作地址北京市通州北苑万达广场A座1303,2018-03-18,北京,股份制企业,100-499人,,大专,8001-10000元/月
北京,数据分析,临近地铁 金融数据分析师 五险一金+双休,100%,北京万向卓迹商贸有限公司,6001-8000,北京,最新,http://jobs.zhaopin.com/308028988254897.htm, 1.严格执行公司各项制度，并定期整理交易数据，向上级领导账户分析结果；2.按照部门主管的要求进行技术和基本面规律的分析，进行数据的搜集或整理；3.配合其他部门有关工作；4.遵守公司的各项管理制度，承办领导交办的其他工作。 , 不需要爸是李刚家在武钢，也不一定五道杠;无所谓介于牛A或牛C之间，也无须各种帝，只要您对金融行业的向往力像追星那般热情，执行力像辽宁城管扫街那般雷厉，敏锐度像发改委调油价那般精细，那就来吧! 薪资待遇 1、薪资底薪6000＋交通高温补助+五险一金2、完整晋升空间。每三个月有一次晋升机会，每次薪资涨幅4000-50003、保障安全有五险一金4、每月有高温和交通补助 福利待遇 1、每月享有带薪病假，休息时也会有工资拿；2、弹性的工作时间，让你工作自由安排；3、提供各种高大上下午茶及零食；4、各种高端大气上档次的团队建设；5、专属每位员工的生日派对、礼物、和小伙伴们最真挚的祝福6、不定时不定量的微信抢红包的惊喜活动，等你来抢；7、神一般的队友，激情四溢朝气蓬勃的团队工作氛围；8、饭补、话补、交通补、结婚红包、每年两次的加薪机会，每月的绩效奖金，年底红包等丰厚的福利等着你；9、最重要的是来到这里，你将拥有最广阔的职业发展空间，最充足的资源支持，最人性化的管理，不管你在那个岗位，只要你可做，就有机会成为部门leader进而走进公司高级管理层。 联系方式人事经理孙茜公司网址www.trade-bj.com联系电话18211197242公司地址北京市朝阳区潘家园北京汽车大厦1402工作地址北京市朝阳区潘家园北京汽车大厦1402室,北京市朝阳区潘家园北京汽车大厦1402室工作地址北京市朝阳区潘家园北京汽车大厦1402室,2018-03-18,北京,股份制企业,500-999人,,大专,6001-8000元/月
北京,数据分析,金融数据分析师助理 轻松月入过万,100%,北京万向卓迹商贸有限公司,6001-8000,北京,最新,http://jobs.zhaopin.com/308028988254935.htm,,1、为公司的账户进行交易盈利。2、每个月进行交易总结，即时准确汇报公司各项账户信息。3、时刻关注操作品种的价格变动和相关重要资讯。4、严格执行公司各项制度，并定期整理交易数据，向定期上交账户分析结果。5、按照部门主管的要求进行技术和基本面规律的分析，进行数据的搜集或整理。6、配合其他部门有关工作。7、遵守公司的各项管理制度，承办领导交办的其他工作。  ★TIP因每日简历投递量灰常之大，如您在一日之内并未接到HR的连环call，请主动致电预约面试，机会掌握在自己的手中，你会是那颗发光的金子？闪亮的钻石么？★公司简介 公司荣誉，~\(≧▽≦)/~  公司良好的工作环境，给您更舒适、明净的工作空间。(*^__^*) 我们的实力！ 带领您走进金融殿堂！！ 收入只有更高，没有最高  万向，欢迎您的加入！ 联系方式人事经理孙茜联系电话17718337510（对职位有疑问或有兴趣者，请积极与HR联系）公司主页www.trade-bj.com 公司地址北京市朝阳区东南三环25号北京汽车大厦1402工作地址北京市朝阳区东南三环25号北京汽车大厦1402,北京市朝阳区东南三环25号北京汽车大厦1402工作地址北京市朝阳区潘家园北京汽车大厦1402室,2018-03-18,北京,股份制企业,500-999人,1-3年,大专,6001-8000元/月
北京,数据分析,命运靠自己转弯 诚聘金融数据分析师助理,100%,北京万向卓迹商贸有限公司,8001-10000,北京,最新,http://jobs.zhaopin.com/308028988254917.htm,,,北京市朝阳区东三环南路25号北京汽车大厦1402工作地址北京市朝阳区潘家园北京汽车大厦1402室,2018-03-18,北京,股份制企业,500-999人,,大专,8001-10000元/月
北京,数据分析,诚聘金融数据分析师（完美的晋升机制）,100%,北京万向卓迹商贸有限公司,4001-6000,北京,最新,http://jobs.zhaopin.com/308028988254932.htm, （无经验者通过面试后可免费带薪培训） 1.严格执行公司各项制度，，并定期整理交易数据，向上级领导账户分析结果；2.按照部门主管的要求进行技术和基本面规律的分析，进行数据的搜集或整理；3.配合其他部门有关工作；4.遵守公司的各项管理制度，承办领导交办的其他工作。 , 不需要爸是李刚家在武钢，也不一定五道杠;无所谓介于牛A或牛C之间，也无须各种帝，只要您对金融行业的向往力像追星那般热情，执行力像辽宁城管扫街那般雷厉，敏锐度像发改委调油价那般精细，那就来吧!薪资待遇 1、薪资6000＋交通高温补助+五险一金2、完整晋升空间。每三个月有一次晋升机会，每次薪资涨幅4000-50003、保障安全有五险一金4、每月有高温和交通补助 福利待遇 1、每月享有带薪病假，休息时也会有工资拿；2、弹性的工作时间，让你工作自由安排；3、提供各种高大上下午茶及零食；4、各种高端大气上档次的团队建设；5、专属每位员工的生日派对、礼物、和小伙伴们最真挚的祝福6、不定时不定量的微信抢红包的惊喜活动，等你来抢；7、神一般的队友，激情四溢朝气蓬勃的团队工作氛围；8、饭补、话补、交通补、结婚红包、每年两次的加薪机会，每月的绩效奖金，年底红包等丰厚的福利等着你；9、最重要的是来到这里，你将拥有最广阔的职业发展空间，最充足的资源支持，最人性化的管理，不管你在那个岗位，只要你可做，就有机会成为部门leader进而走进公司高级管理层。 联系方式人事经理孙茜公司网址www.finance-bj.com联系电话18211197242公司地址北京市朝阳区潘家园北京汽车大厦1402公司名称万向联合（One way)控股集团,北京市朝阳区潘家园北京汽车大厦1402室,2018-03-18,北京,股份制企业,500-999人,,大专,4001-6000元/月
北京,数据分析,钱途无限 金融数据分析师助理 零基础带薪培训,100%,北京万向卓迹商贸有限公司,8001-10000,北京-朝阳区,最新,http://jobs.zhaopin.com/308028988254701.htm,,1、应届毕业生及以上学历，有志于金融行业长远发展（金融、经济学专业可放宽至大专）；或对金融行业有强烈意愿者。2、良好的沟通能力，很好的亲和力和较强的人际交往能力；3、精力充沛，喜爱竞争挑战和有强烈成功欲望；4、遵守纪侓和行业规范，能接受严格专业培训，具有敬业精神及团队合作意识；5、正直诚信，忠于企业，传承企业文化，愿意与企业一起发展成长；6、具有一定的金融行业知识，具有股票、外汇、期货、贵金属投资等相关业务从业经历者优先。对无相关从业经验者提供带薪培训，并在实习期内根据个人能力，定向发展成为分析师助理（储备分析师），经理助理（储备经理）。任职要求1、对企业相关部门岗位轮岗轮训，熟悉操作流程，累计实习经验；2、学习掌握基础分析知识，定期对金融市场定向研究，撰写市场分析报告；3、协助分析师完成对公司客户及会员进行技术分析维护，控制风险，帮助客户稳定盈利；4、完成各部门各岗位实习考核任务，实习期具有一定淘汰率；5、一个月试用期通过公司标准，转正后获得高额薪水、固定期限劳动合同，开启璀璨人生之路。如果你有自信你是这样的人才1.热爱金融行业，有励志于长期发展这个行业的意愿； 2.不满现状，有开拓进取，愿意学习且能不断学习，愿意通过学习变成更优秀的人； 3.性格坚韧，思维敏捷，具备良好的应变能力和承压能力； 4.有强烈的事业心、责任心和积极的工作态度； 5.沟通能力强，逻辑清晰。 6.满足了上述的条件，那学历就没那么重要了。7.诚聘优秀毕业生，应届生。金融专业优先，对金融感兴趣亦可公司环境联系方式人事经理高宇公司网址www.trade-bj.com联系电话18211197242公司地址北京市朝阳区潘家园北京汽车大厦1402公司名称万向联合控股集团有限公司各求职者请注意可把简历发至公司邮箱sunqian@onewaycn.com工作地址北京市朝阳区潘家园北京汽车大厦1402,北京市朝阳区潘家园北京汽车大厦1402工作地址北京市朝阳区时间国际A座2601、2609室,2018-03-18,北京-朝阳区,股份制企业,500-999人,,大专,8001-10000元/月
北京,数据分析,外汇专员、金融助理、数据分析师 底薪8000双休,92%,北京万向通汇投资有限公司,8000-15000,北京,最新,http://jobs.zhaopin.com/288865232254266.htm,,1.中专及其以上学历，年龄20-45岁之间，性别不限，专业不限；退伍军人、应届毕业生均可。2.接受免费统一的专业学习培训和模拟训练。4.认同公司的发展理念，愿意与公司共同发展。5.具有很强的工作责任心和团队合作精神。6.有一定学习能力和较强的执行力。◆薪资待遇初期底薪8000+车补+饭补+高温补助+五险一金+年底双薪晋升空间万向通汇注重人才的培养与选拔，随着公司的快速发展，为员工提供了广阔的晋升空间。每三个月都会有一次升职机会，每次底薪涨幅4000-5000岗位分红+10%★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★接触金融行业b格从此高大上，总有一天能实现经济自由让您有机会从灰姑娘到白富美，也能让众多屌丝逆袭成功让家庭条件不好的翻身把歌唱，也能让条件不错的证明自己能力加入万向过有钱任性的生活，过你想过却还不能实现的生活如果心动，那就立即申请职位吧。投递简历请不要重复哦~也可直接与我联系~《联系方式》人事经理陈莎联系电话18310323288（对职位有疑问或有兴趣者，请积极与HR联系）公司主页www.finance-bj.com 公司地址北京市东城区广渠门内白桥大街十五号嘉禾国信CD座309室 乘车路线地铁7号线广渠门内站B口出直行300米嘉禾国信大厦职位关键词分析证券分析交易金融交易交易员投资理财风控管理外汇基金私募期货现货股票原油大宗商品销售销售代表客户代表电话销售渠道销售销售助理销售人员奢侈品市场营销金融理财网络营销计算机高端房产销售汽车销售商务助理销售助理软件工程师销售顾问外贸专员置业顾问地铁附近朝阳海淀东城号线国贸CBD太阳宫亚运村望京崇文门广渠门三元桥团结湖呼家楼双井,北京市东城区白桥大街15号嘉禾国信大厦CD座三楼309室,2018-03-18,北京,股份制企业,500-999人,,不限,8000-15000元/月
北京,数据分析,公司直聘{数据分析师助理}，底薪6K起,99%,北京万向卓迹商贸有限公司,6001-8000,北京-朝阳区,最新,http://jobs.zhaopin.com/409386535251358.htm,,, 朝阳区东三环南路北京汽车大厦（国企大厦，管理严格，面试时切记要带身份证，门禁卡后续公司会发放）乘车路线地铁10号线在潘家园C1口出或地铁14号线十里河H口出联系方式汪真 17718337232工作地址北京市朝阳区东三环南路25号北京汽车大厦1402,2018-03-18,北京-朝阳区,股份制企业,100-499人,,不限,6001-8000元/月
北京,数据分析,技术类岗位6k-10k金融数据分析员可接受应届,99%,华壹信融投资管理(北京)有限责任公司,6001-8000,北京,最新,http://jobs.zhaopin.com/240509239299597.htm,（无经验者通过面试后可免费带薪培训）1.严格执行公司各项制度，，并定期整理交易数据，向上级领导账户分析结果；2.按照部门主管的要求进行技术和基本面规律的分析，进行数据的搜集或整理；3.配合其他部门有关工作；4.遵守公司的各项管理制度，承办领导交办的其他工作。 ,1.18-35周岁，大本及其以上学历;性别不限、专业不限，退伍军人前考虑；2.性格开朗，诚实守信、踏实勤奋，工作积极主动；3.沟通表达能力强，较强的团队意识和协作精神；4.能承受较强的工作压力，且有强烈的上进心。薪资待遇1、薪资6000＋交通补助+饭补+高温补助+五险一金+年底双薪2、完整晋升空间。每三个月有一次晋升机会，每次薪资涨幅4000-50003、保障安全有五险一金4、每月有高温和交通补助福利待遇1、每月享有带薪病假，休息时也会有工资拿；2、弹性的工作时间，让你工作自由安排；3、提供各种高大上下午茶及零食；4、各种高端大气上档次的团队建设；5、专属每位员工的生日派对、礼物、和小伙伴们最真挚的祝福6、不定时不定量的微信抢红包的惊喜活动，等你来抢；7、神一般的队友，激情四溢朝气蓬勃的团队工作氛围；8、饭补、话补、交通补、结婚红包、每年两次的加薪机会，每月的绩效奖金，年底红包等丰厚的福利等着你；9、最重要的是来到这里，你将拥有最广阔的职业发展空间，最充足的资源支持，最人性化的管理，不管你在那个岗位，只要你可做，就有机会成为部门leader进而走进公司高级管理层。  公司官网www.huayifinance.com 联系电话宋悦 17778149192公司地址朝阳区东大桥春平广场百富国际大厦A座8楼8D（紧邻6号线东大桥地铁站A口）,北京市朝阳区工体东路20号百富国际大厦A座8层8D,2018-03-18,北京,民营,100-499人,,大专,6001-8000元/月
